Pectoralis,AntDelt,PostDelt,TeresMaj,TriLong,TriShort,BicepLong,BicepShort,Brachiorad,FlexCarpiRad,FlexCarpiUln,ExtCarpiRad,
0.0174038,0.0138801,0.00204327,0.000887133,0.00170021,0.000761362,0.000480503,0.00112918,0.000751444,-0.000398548,-0.00138745,-0.00620832,
0.0261953,0.017421,0.00235694,-0.00360436,-0.00179014,0.00355892,-0.000371977,0.00274552,0.000758456,0.00121741,0.00151068,0.00345682,
0.0221103,0.0154907,0.00234974,0.00349362,0.000514067,0.000562958,0.00134495,-0.00143399,-0.000198831,0.00315555,-0.00138438,-0.00136675,
0.0244654,0.0171035,0.00330943,-0.00421816,-0.00136736,0.0033634,0.00209008,0.000502531,0.000455046,0.00284033,-0.00234605,0.00121304,
0.0197389,0.014533,0.0013727,-0.000662404,0.00029219,0.00198003,0.00347326,0.00372602,0.000788356,0.000593664,-0.00298403,0.000572152,
0.0233838,0.00810095,-0.00185074,-0.00129231,0.00227329,-0.000367738,0.00710436,0.000831848,0.000157141,-0.00133086,0.0031405,-0.00296744,
0.0160836,0.00939734,-0.000887894,0.000974846,0.000390686,-0.00239213,0.0042911,0.00373192,0.000171032,0.00093003,0.00218404,0.00315005,
0.0194082,0.00329085,0.00168569,-0.00158753,-0.00117037,-0.000229862,-0.00142503,0.000514421,-0.00206752,-0.00163805,-0.00134624,0.00153978,
0.0198358,0.000727463,0.0042603,-0.000287009,0.00274119,0.000324113,0.00895069,0.00309125,-0.0026953,0.00255479,0.000598203,0.00411363,
0.0138249,-0.0176094,-0.000890698,-0.00317212,0.000213511,-0.00233992,0.00354614,0.00277001,-0.00460985,-0.00291051,-0.00260672,0.00153533,
0.00781418,-0.00890141,0.00265174,5.92889e-05,0.00734368,-0.0030709,0.0081168,0.00534569,-8.46421e-05,0.00224839,0.00127277,0.000243743,
-0.00560131,0.00560315,-0.000243683,-0.00411434,-0.000979774,-0.00830767,0.00399016,0.000194242,-0.00360713,-0.000963131,0.0016126,-0.00233664,
0.0118893,0.0136705,0.00169099,0.00362353,0.00582762,-0.00485059,0.0108048,0.00148114,0.00188555,0.00129843,0.00131021,-0.000732773,
0.0139262,0.0114373,0.000729138,-0.00119467,-0.000565047,-0.00267987,0.00409327,0.00115787,-0.00227932,-0.00545433,0.000687562,0.00537731,
0.0117771,0.0150006,9.01582e-05,0.0078303,0.00366592,-0.0056588,0.0102549,0.007273,-4.69262e-06,-0.000295217,0.00618347,-0.00461065,
0.00672942,0.0172777,0.0033154,0.00301145,-0.00208378,0.000700037,0.00321243,0.000510043,-0.00255861,0.0016445,0.00266665,-0.000434066,
0.00747544,0.0214879,0.00654153,0.000123941,0.00246817,-0.000988221,0.00678973,0.00308301,-0.00253646,-0.000279096,0.00301477,-0.00301915,
0.00242495,0.0253775,0.00332969,-0.000510277,0.00412214,-0.00782607,0.00810918,0.00114842,-0.00541133,0.00230449,0.00497421,0.00212152,
-0.00681262,0.0328097,0.00623559,0.00239657,0.00706335,-0.0104772,0.00910251,0.00275483,-0.000559181,-0.00122886,0.00146222,-0.000465246,
-0.0157304,0.0360578,0.00238152,0.00240563,0.00195545,0.000394837,0.00300902,0.00049759,0.00139584,0.00232046,0.00600036,0.00274216,
-0.0140264,0.0273951,0.00239153,0.00112663,-0.00122137,-0.00193121,0.0101111,0.0011375,-0.00276575,-0.00250076,0.00249147,-0.000168098,
-0.00910559,0.0184113,0.000792569,0.000169281,0.00139614,-0.00425565,0.00980453,-0.000154562,0.0014434,-0.000561291,0.00477904,0.00175005,
-0.0112704,0.0171546,0.000160124,0.00243105,-0.000172235,-0.00335901,0.0114257,0.00692356,-0.000142219,-0.000553569,0.0041706,0.00495525,
-0.0147261,0.0236249,0.00500134,0.00276086,0.00244395,-0.00310457,0.00370662,0.00305535,-0.00494712,-0.00183373,0.000344158,-0.0024643,
-0.0107804,0.0188274,0.00340433,0.00276843,0.000230297,0.00262464,0.0098272,0.00240626,-0.00266922,0.00268094,0.00714318,-0.000226244,
-0.0081261,0.00437139,0.00309564,-0.00591676,-0.00327188,-0.000336795,0.0056418,0.00304464,-0.00328876,-0.00181891,0.00138779,0.00168924,
-0.0106266,-0.010407,0.00600689,-0.000758755,0.00417119,0.00668382,0.0143302,0.00175108,0.000276932,0.0030174,0.000140872,0.00296024,
-0.018604,-0.0325908,0.000548086,-0.00236186,-0.002552,-0.00657603,0.00884943,0.000457203,-0.00774734,0.00012693,-0.00271453,-0.00188624,
-0.0272293,-0.0370688,0.004426,0.00182966,0.000382207,0.00173618,0.0110914,-0.00373446,0.000325389,0.00109957,0.0018359,-0.00093833,
-0.035537,-0.0412261,0.00218734,-0.00492518,-0.00408914,7.01652e-05,0.00721265,0.00012212,-0.00351387,-0.000503522,0.00188026,0.00129682,
-0.0370883,-0.0440971,0.00735363,0.00216315,-0.000190908,0.00709862,0.0104128,0.00140284,-0.00155834,0.00272229,-5.97224e-06,-0.00097574,
-0.0399319,-0.0521209,0.00543738,-0.00233877,-0.0036983,0.00253923,0.00813599,0.00171741,-0.00121272,-0.00177875,-0.00124731,0.00158034,
-0.0308681,-0.0562832,0.00706262,0.00185142,-0.00108978,0.0066744,0.00746499,0.00364136,0.00106431,-0.000485099,0.00169756,-0.00648813,
-0.0243845,-0.0636668,0.00385878,-7.56215e-05,-0.00202362,0.00244123,0.00614614,0.00170167,-0.00341969,0.00145216,0.0036775,-6.96623e-05,
-0.0172615,-0.066867,0.00612791,0.00347002,0.00637781,-0.000180047,0.00675491,0.00426883,-0.00371875,-0.000152243,-0.000458619,-0.00234405,
-0.0123967,-0.0494649,0.00549942,0.00154231,0.00544187,-0.000545511,0.0102571,0.00426009,-0.00240842,-0.00240085,0.00570819,0.000210307,
-0.0113997,-0.0417228,0.00648043,0.00412146,-0.00322178,0.00231069,0.008604,0.00231932,0.00179905,-0.000142599,-0.0090505,-0.00464037,
0.00247053,-0.0346262,0.0052075,0.00380279,0.000347251,0.00420334,0.00984418,0.00230981,0.00117702,0.000505585,-0.000306769,-0.0043403,
-0.00298015,-0.027531,-0.0025047,0.00187406,-0.00155789,0.00191304,0.0130117,0.00197794,-0.00202093,-0.00142214,-0.00218651,-0.001465,
-0.00360601,-0.0024084,-0.00410054,0.00445215,0.000721021,-0.00198464,0.0142431,0.00325534,-0.001356,-0.00141859,-0.00116823,-0.00116549,
-0.0129286,0.0333373,-0.00730676,0.000912974,-0.00118653,0.00410023,0.0106409,0.00292256,0.00349375,0.000516195,-0.00111528,-0.00569533,
-0.00100711,0.0516974,-0.00665043,-0.00520213,-0.00245145,-0.00365604,0.00317068,0.00130152,-0.00292494,-0.000446911,-0.00299353,-0.00443039,
-0.00937209,0.0539597,-0.00921438,-0.00294716,0.0020773,-0.0020736,0.0127586,0.00193354,-0.00387109,0.00406256,-0.00326168,-0.00380947,
-0.000356212,0.0414124,-0.00952569,-0.00713144,0.000809788,-0.00692759,0.00495681,-0.000332479,-0.00417386,-0.00237444,-0.00224171,-0.00190086,
0.00253886,0.0343378,-0.0104819,-0.00552121,-0.000137124,0.00238632,0.00648622,0.00319586,-0.000935786,0.0066413,-0.0031531,0.00226131,
0.00832759,0.0208241,-0.012727,-0.00841861,-0.00527065,-0.00439441,0.00801042,-0.00035916,-0.00252738,0.000203348,-0.00374229,0.00996488,
0.0163662,0.0266267,-0.0123978,-0.000692352,0.00279404,0.00267087,0.00759758,-0.000695431,0.00103156,0.00438897,0.000175937,0.00801027,
0.0102357,0.028566,-0.0117478,-0.00584421,-0.000410669,-0.00346095,0.00460366,0.000255354,-0.00152697,-0.00623527,-0.00170061,0.00863131,
0.00313583,0.0340464,-0.0123869,-0.00359182,0.00475366,0.00135583,0.00643315,0.00249316,0.000743067,0.00374422,0.000608224,-0.00169351,
0.00697846,0.0282586,-0.0101297,-0.00455926,-0.00585865,0.00166802,0.00117401,0.000866878,-0.00117272,0.0011674,-0.000302247,0.00311313,
0.00824211,0.0150659,-0.00562034,-0.000697948,0.00220015,0.00327061,0.00427928,0.00278113,-0.000191625,0.000521629,-0.00217847,-0.00173826,
-0.0007998,0.0108873,-0.0114144,0.000265519,-0.00101056,0.000690608,0.0083441,0.00211898,-0.00243055,0.00148494,-0.00115717,0.00435662,
-0.0117767,0.00445457,-0.0107709,0.00380418,0.00253795,-0.000598933,0.0120805,0.00306562,-0.00145066,0.000193997,-0.00625276,0.00175935,
-0.00665984,0.00639178,-0.00336802,-6.21437e-05,-0.0042173,0.00294337,0.00615199,0.00368937,0.00210415,0.00244373,0.000563477,0.00173792,
-0.00766313,0.00768441,-0.00111745,-0.00103128,0.000293799,-0.00606731,0.00890903,0.00141463,-0.00206827,0.000829457,-0.00163471,-0.00150262,
-0.00480631,-0.00229177,-0.0069167,-0.0020007,0.000617992,-0.00509502,0.00779568,-0.00214893,-0.000124421,-0.000141678,0.000996162,0.00169604,
-0.0119328,-0.00872756,-0.00981972,0.00121487,0.00319409,-0.00186633,0.0118261,-0.00120641,-0.000756743,-0.0027233,-0.00184608,6.59353e-05,
-0.00393113,-0.0145206,-0.00757287,-0.00265251,-0.00453366,0.0013652,0.00490289,-0.00155283,-0.00235553,0.00113313,-0.000181266,-0.00413932,
-0.00720038,-0.0187051,-0.00564913,-0.000403207,-0.00518043,0.00524349,0.00183521,3.11977e-05,-0.00170137,0.00273512,-0.00495544,-0.000617548,
-0.00693116,-0.0261103,-0.00758982,-0.00040768,-0.00518508,0.0084808,-0.00381605,-0.000961574,0.00152768,-0.00113676,-0.000715404,0.000329119,
-0.0079525,-0.0245027,-0.00792187,0.00312905,0.00285703,0.00753581,0.00308014,-0.000345947,-0.00361441,0.00336095,0.00352444,0.00288596,
-0.00511322,-0.0264379,-0.00922074,-0.00331456,-0.00198034,0.0020866,-0.00162213,-0.00778023,-0.00103054,0.00302861,-0.00897691,-0.00485886,
0.000942893,-0.0212919,-0.00150618,0.000221915,0.00155095,0.00275727,-0.00118211,0.00313478,-5.70345e-05,0.00333919,9.1619e-05,0.00156227,
-0.000408132,-0.0180791,-0.00731403,0.00311442,-0.00393397,-0.00429567,-0.00815581,-0.00333653,-0.00584495,-0.00890696,-0.00436165,0.000257337,
0.00210179,-0.00971682,-0.00346441,0.0047191,0.00506664,-0.000399573,-0.00419276,0.000492823,0.00220999,-0.00795453,-0.00173246,0.00474792,
-0.00665851,-0.00521941,-0.00380072,-0.00236871,-0.00525114,0.00446538,-0.0150486,-0.00276208,-0.00229144,-0.0115103,-0.00103518,0.0185754,
-0.00254325,-0.00458683,-0.0015621,-0.000764095,-0.00204925,0.00707977,-0.0188314,0.0100785,-3.27201e-05,-0.0176428,0.000949597,0.0269305,
-0.00325914,-0.00556546,-0.00222147,0.00212828,-0.0091514,0.0113069,-0.0290631,0.0106838,-0.00131598,-0.0208789,0.000358558,0.0372178,
0.00439358,-0.00944303,-0.000305718,0.00147931,-0.00273391,0.00684469,-0.0396268,0.018692,-0.000990151,-0.0202527,0.000733062,0.0326963,
-0.0095256,-0.00495152,0.000643892,-0.00432069,-0.00629854,0.00689269,-0.0495571,0.0305618,-0.00420628,-0.0186618,-0.00275603,0.0323606,
0.00166506,-0.0117293,-0.000338368,0.000825386,-0.00696761,0.00114877,-0.0566003,0.0321276,-0.00130611,-0.0206133,-0.00495765,0.0233329,
0.00416177,-0.00627469,0.000610899,-0.0004673,-0.00602889,-0.00137271,-0.0652638,0.0291844,0.000949593,-0.0148391,0.00121091,0.0220321,
-0.00203536,-0.00436264,0.00316985,-0.00240377,-0.00187264,-0.00324731,-0.0681429,0.0143273,0.00545833,-0.0184021,-0.00227909,0.0123609,
-0.00598016,0.00141155,-0.00135385,-0.00369625,-0.000937703,0.00131991,-0.0784373,-0.00310764,0.00771292,-0.0135955,-0.00190608,-0.00439294,
0.000376034,-0.00343945,0.000239517,-0.00370081,-0.00676541,0.00170483,-0.0768302,-0.0166816,0.00352813,-0.0155502,-0.00282116,-0.0195373,
0.00447762,0.00168875,0.00376479,-0.00241744,-0.00390253,0.00338047,-0.0733018,-0.0334775,0.00224027,-0.0117106,0.000448717,-0.0327503,
0.0037492,-0.00219837,0.000851585,-0.00081192,-0.00554865,0.0063468,-0.0739687,-0.0415837,0.00578101,-0.00754941,0.000820813,-0.0353398,
-0.00213106,-0.00512052,0.00566543,0.00143771,-0.00236743,0.00352107,-0.0843035,-0.0487269,0.00191653,-0.00982732,0.000548733,-0.0424371,
-0.000929223,5.09993e-06,0.0104798,-0.00500483,-0.00627068,0.0119662,-0.0779066,-0.0510439,0.000627033,-0.000515392,-0.0010114,-0.0356916,
0.00349152,-0.00195269,0.0098218,-0.00275464,-0.00792204,0.0072145,-0.0898693,-0.0517541,-0.000341085,-0.0027933,-0.00224988,-0.027981,
0.00598023,-0.00294527,0.00658894,0.00207143,-0.000560696,0.0150214,-0.0944356,-0.0492478,0.00351935,0.00329955,0.00423797,-0.0241345,
-0.00795037,0.000890776,0.00528849,-0.000184861,-0.00253728,0.00319248,-0.109312,-0.0506077,-0.00517653,0.00198816,0.00267699,-0.024474,
0.00162065,0.00118502,0.00495469,0.00271034,-0.00419348,0.0174436,-0.11679,-0.048429,-0.00131728,0.0055065,0.00175963,-0.0167657,
0.00282116,0.000513109,0.0049437,0.00528404,-0.00842671,0.0143124,-0.127494,-0.0423896,-0.00615108,0.000977063,0.00180782,-0.00809224,
0.00402177,0.00402619,0.00364587,0.00560463,-0.00461284,0.0169787,-0.127579,-0.0369965,-0.00454665,0.0109359,0.00153379,-0.0119751,
0.00103735,0.000456378,0.00717813,0.0117207,-0.0114244,0.0125647,-0.12477,-0.0254886,-0.00745003,0.0170326,0.00512279,-0.00330277,
0.000628807,-0.0015038,0.00684809,0.00141824,-0.00696933,0.0145919,-0.111984,-0.0265384,-0.0032713,0.0286036,-0.000302867,0.00472527,
0.00601567,0.00200904,0.00684103,0.00206238,-0.00831042,0.0159773,-0.0917951,-0.0192193,-0.00714173,0.0311615,0.00618304,0.0169382,
0.00560814,0.00359032,0.00683504,-0.000190404,-0.00707709,0.0128576,-0.0548652,-0.0202719,-0.00264226,0.0321112,-0.00407234,0.0108003,
0.00713293,0.00806924,0.0058643,0.00174264,-0.00648868,0.0165005,-0.0285579,-0.0158524,-0.00651387,0.0369258,0.00305683,0.0130326,
-0.00679472,0.00417793,0.00650438,0.00271044,-0.00976449,0.0198232,0.00161563,-0.019482,-0.00652272,0.0404542,0.00117129,0.0142991,
0.0111508,0.00736965,0.00521391,0.00432272,-0.0091778,0.0186402,0.0321156,-0.0128096,-0.00460045,0.0365795,0.00250484,0.0255457,
0.00527352,0.00734235,0.00489037,0.003682,-0.0108454,0.014883,0.0622998,-0.00645881,-0.00911751,0.0317406,0.00190637,0.0309974,
0.00390452,0.00731549,0.00617764,0.00754907,-0.00704054,0.00919517,0.0863748,0.00568757,-0.00687424,0.028513,0.00388306,0.0274347,
0.000926965,0.00761108,0.00617825,0.00819731,-0.00548968,0.0131665,0.11561,0.00882066,-0.00334361,0.029472,0.00231799,0.0203307,
0.00503337,0.00179032,0.0052141,0.00208536,-0.00812435,0.00715819,0.121676,0.0122772,-0.00399857,0.0146572,0.0023622,0.0112949,
0.00656556,0.0017651,0.00521685,0.000803113,-0.00496417,0.013706,0.142563,0.0170235,-0.00014664,0.00499459,0.00111821,0.00805408,
0.00713331,0.00238439,0.0065084,0.0024189,-0.0059892,0.00512256,0.143503,0.0140454,-0.00305572,-0.00659865,-0.000770153,0.00255948,
0.00351728,0.00461405,0.0036157,0.00661075,-0.00218488,0.0139238,0.138662,0.00720677,0.00401523,-0.00305979,0.00377982,-0.00679866,
0.00280026,0.00394693,0.00201174,0.00468621,-0.00900427,0.00823715,0.121602,0.0026248,-0.00307938,-0.012076,0.00221237,-0.0151913,
0.00305065,0.00746577,-0.00409848,0.00662545,0.000273995,0.00512524,0.112929,0.00512898,0.00495724,-0.0111115,0.00161017,-0.024872,
0.00265881,0.00551235,0.00331375,0.00470184,-0.00364662,0.00265611,0.0917162,0.000554233,0.0023698,-0.0152977,-0.00124622,-0.0252169,
0.00194672,0.0090327,0.00364411,0.00599805,0.0056333,-0.00432161,0.0701987,0.000490826,0.00589932,-0.0162642,0.00265753,-0.0300695,
0.0028461,0.00997829,0.00461915,0.00117773,0.00107082,-0.00872553,0.0593227,0.000431924,0.00331209,-0.0143332,-0.00148794,-0.0255862,
0.00696671,0.00448581,0.00108777,0.0031185,0.0071337,-0.0131315,0.051684,0.0126117,0.00297863,-0.0165874,-0.00563412,-0.0252886,
0.00561614,0.010584,0.00238622,0.002484,0.00836892,-0.0139984,0.0447075,0.0157823,0.00039181,-0.017554,-0.00173249,-0.0211281,
-0.000883601,0.00734666,0.0033634,0.00539107,0.0112155,-0.020019,0.04612,0.0196023,0.00553188,-0.017233,-0.00427048,-0.0250166,
0.00742791,0.00765141,0.00240952,0.00121556,0.00955665,-0.0189598,0.0465855,0.0269695,0.0126039,-0.0133708,-0.000370435,-0.0221445,
0.0051173,0.0021619,-0.00369488,0.000581495,0.00789976,-0.0175818,0.0544746,0.0411037,0.00712058,-0.0198111,-0.00162229,-0.0195945,
0.0108572,0.00278998,0.00179113,-0.00166225,0.00592303,-0.0203924,0.0572317,0.0436544,0.00711063,-0.0175593,-0.00899189,-0.0209078,
0.00436538,0.00502839,0.00019485,-0.00358409,0.00974349,-0.0174117,0.0670907,0.0606991,0.0103205,-0.00919087,-0.000265271,-0.0183577,
0.00688992,-0.000781139,-0.000757167,-0.00550603,0.0074494,-0.0131471,0.0711741,0.0680925,0.00355062,-0.00565191,0.000411909,-0.0206364,
0.00812874,0.00403396,-0.00396246,-0.0125792,0.00902111,-0.0117839,0.0833252,0.0754929,0.00321999,-0.00179133,0.00108818,0.000909059,
0.00936958,0.000801025,-0.000728637,-0.00967238,0.00769793,-0.0158979,0.0842275,0.0787151,0.00578726,-0.00694542,0.000475771,0.0150506,
0.00803693,0.00239767,-0.00103597,-0.00708774,0.00991881,-0.0148651,0.0874022,0.0742177,0.00803301,-0.0130656,0.0066232,0.0343441,
-0.00423974,-0.00115634,-0.00166508,-0.00965447,0.00441588,-0.0148027,0.0799716,0.0597472,0.00158673,-0.0207957,0.00246754,0.0468779,
0.00569958,-0.00116864,-0.00615738,-0.00674848,0.0101838,-0.0121693,0.0825395,0.0555856,0.00157968,-0.0294919,0.00700334,0.0632763,
0.00791427,-0.00150257,-0.00485466,-0.00577447,0.00243315,-0.0150137,0.064843,0.0420943,-0.00454388,-0.0307835,0.00638706,0.0706616,
0.00433596,-0.000548475,-0.00516163,-0.00125944,0.0111046,-0.0143215,0.0593978,0.0373018,-0.00294048,-0.0246705,0.00544781,0.0580879,
-0.00213791,-0.00184776,-0.00675639,-0.0041494,0.00754531,-0.0129904,0.044633,0.0395982,-0.00938528,-0.00889916,-0.000321639,0.0342477,
0.0074872,-0.00894185,-0.0044879,-0.00671777,0.0120378,-0.0155275,0.0353576,0.0361053,-0.00327401,0.00526269,-0.00544831,0.000428639,
0.00649007,-0.00573367,-0.00318531,-0.00510122,0.0123482,-0.0151722,0.0219124,0.0322958,-0.0061768,0.0168494,4.79492e-05,-0.00827771,
0.00774835,-0.00735454,-0.00639001,0.000700241,0.0126619,-0.0231925,0.0129894,0.0233402,-0.00135264,0.0213538,-0.00508106,-0.0118318,
0.000315952,-0.00800953,-0.00798512,0.00456973,0.0104034,-0.0186622,0.0040805,0.0102039,-0.00393282,0.0319758,0.00266638,-0.020214,
0.00254352,-0.0131717,-0.00249763,0.00167814,0.00943595,-0.0170345,-0.0118976,-0.000674871,-0.00232742,0.0281111,-0.00053347,-0.0247319,
0.00606051,-0.00931945,-0.00731244,0.00747868,0.0120132,-0.0186314,-0.0243217,-0.00929644,-0.00265332,0.0293983,0.00109452,-0.0305367,
0.00635966,-0.00933052,-0.00407883,0.00684009,0.00847684,-0.016692,-0.0306169,-0.011798,-0.00458857,0.03294,0.000145644,-0.0340869,
0.00408481,-0.00322468,-0.00277701,0.00362567,0.0120265,-0.0166893,-0.0362569,-0.0188042,-0.00587955,0.0297218,-0.00241431,-0.0328072,
0.0063186,0.00159342,-0.0043728,0.00137678,0.00914065,-0.0154038,-0.026755,-0.0229107,-0.000409356,0.0261825,-0.00465372,-0.0202586,
0.00919766,-0.000349222,-0.00500289,-0.00151631,0.00818968,-0.0166988,-0.0162773,-0.0237961,-0.00717253,0.0187808,-0.00689455,-0.013504,
0.00918054,-3.82163e-05,-0.00209171,-0.00634137,0.0107833,-0.0170328,-0.00482437,-0.0262898,-0.00298923,0.0178187,0.000199467,0.0119242,
0.000794146,-0.00165879,-0.000468394,-0.00633762,0.0130581,-0.0173716,0.00373982,-0.0320021,-0.00975147,0.0107404,-0.00172237,0.0225442,
0.0011013,-0.00456705,-0.00270844,-0.00375867,0.00793132,-0.00805665,0.00973664,-0.0335286,-0.000416093,0.0155746,-0.00010436,0.0119172,
0.00462889,-0.0090849,0.00535361,-0.001502,0.00312952,-0.0125897,0.0154191,-0.0311915,0.0008713,0.0133265,0.00247796,-0.00128419,
0.0042941,-0.0110271,0.000216028,-0.00053342,0.00315978,-0.0042494,0.0214305,-0.0230596,0.00763231,0.0123666,0.000551532,-0.00836736,
-0.000225135,-0.00653028,0.000873401,0.00172261,0.00287096,-0.00718122,0.0245507,-0.020723,0.00248213,0.0104411,-8.86953e-05,0.00354535,
-0.00377783,-0.00525267,0.00700381,-0.0014947,0.00129714,-0.0014246,0.0247791,-0.0199968,0.00666895,0.0020768,-0.00427188,0.00354758,
0.00265027,0.0014982,0.00444182,0.000760707,0.00197959,-0.000822886,0.0291979,-0.0173397,0.00345182,-0.00628753,-8.61849e-05,0.0209361,
6.449e-05,0.00052276,0.00252377,-0.00181332,0.00137686,-0.00634172,0.0297577,-0.0159715,0.00828401,-0.0165837,-0.00556039,0.0347847,
-0.00123314,0.00759623,0.0038252,0.00172926,0.00624964,-0.00188383,0.0312869,-0.0146046,0.00635618,-0.00949546,0.000231725,0.0486347,
-0.010579,0.00887514,0.00126339,-0.000523411,-0.000465109,-0.000648652,0.0167219,-0.0148488,0.00797052,-0.00723682,-0.00588969,0.0399502,
0.00164535,0.0153056,0.00224301,0.00012112,0.000870991,-0.00167019,0.00827593,-0.0118752,0.00894177,0.00146,-0.00589588,0.0183895,
-0.00448088,0.0178732,0.000647164,-0.00309793,-0.00101013,-0.00172883,0.000153229,-0.0118008,0.003475,0.00114166,-0.0023624,-0.00638935,
-0.000626923,0.0217291,0.00420245,0.000121603,0.00483744,-0.00500965,-0.00957865,-0.00786501,-0.00810787,-0.000787285,-0.00398169,-0.0266598,
-0.00932882,0.0159272,0.00131896,-0.00245408,0.00199457,0.00265301,-0.0160914,-0.00360932,-0.00938779,0.00565323,-0.00334908,-0.047895,
-0.00193383,0.0107697,0.00326466,-0.00052282,0.00140718,-0.00224245,-0.0203516,-0.00257521,-0.0132424,-0.00336063,-0.000464559,-0.0472371,
-0.00290961,0.0123734,-0.000906493,-0.00599646,0.00210934,0.00155234,-0.0201064,0.00167606,-0.0106575,-0.00722469,-0.000157261,-0.0298372,
0.000299478,0.00753869,0.000717348,-0.000524292,0.00120345,-0.00463507,-0.0250149,-0.00308944,-0.0145105,-0.0110902,-0.00500271,-0.0198409,
-0.0100134,0.00206046,0.00137539,0.00301602,0.00448437,0.000121745,-0.027995,-0.00238442,-0.0112799,-0.0172108,-0.00566458,-0.0114534,
-0.00358592,-0.000198066,0.00203345,-0.000848515,4.01232e-05,-0.00284966,-0.0325889,-0.00103813,-0.0193164,-0.0333132,-0.00761587,-0.00435248,
-0.000378403,-0.00503189,-0.000205967,0.0023695,0.000104396,0.00190413,-0.0355778,-0.000660391,-0.00803535,-0.0342861,-0.00119831,-0.00143568,
-6.90324e-05,-0.00535836,0.000452086,0.00526543,-0.0104542,0.00247144,-0.0350307,-0.00511461,-0.0105968,-0.0420215,-0.00444062,0.00824314,
-0.00426758,-0.00600667,0.00111011,0.00816121,0.000558412,0.000462192,-0.0357774,-0.00570847,-0.00639634,-0.0420322,0.00100792,0.00118229,
-0.00299391,-0.00601104,-0.00048549,0.00204249,-0.00194955,0.00231541,-0.0329892,-0.00855897,-0.00895545,-0.0391471,1.60629e-05,0.00893214,
-0.00236498,-0.00633734,-0.00369086,0.00268442,-0.0051005,-0.000983095,-0.0340715,-0.0123784,0.00233026,-0.0324005,-0.00902587,0.00316187,
0.0018044,-0.00505398,-0.00399881,-0.00311261,0.00108564,0.00119096,-0.0312981,-0.0174889,0.0052469,-0.0140656,-0.00680132,0.00415388,
-0.00465128,-0.00441458,-0.00817015,-0.00408064,0.000511674,-0.00597157,-0.03304,-0.0213149,0.000438466,-0.00410271,-0.0081196,0.00707911,
-0.000161963,-0.00377529,-0.00590274,-0.0108438,-0.00328113,0.00392875,-0.0360782,-0.0290075,0.00303632,0.00875625,-0.00750762,0.0122595,
0.00303851,-0.00989692,-0.00524511,-0.0127779,-0.0035321,0.00288316,-0.0378376,-0.0296209,0.00370426,0.00744849,-0.00399953,0.0251682,
0.00269648,-0.00732627,-0.0055534,-0.00859517,0.000724501,0.0028037,-0.0415381,-0.0286279,0.00823733,0.00968098,-0.000170785,0.0425857,
-0.00118811,-0.00861911,-0.00875923,-0.00312479,-0.00306717,-0.00178246,-0.0442825,-0.0202337,0.0156698,0.014488,0.00140313,0.0538881,
-0.00153258,-0.00959018,0.00220034,-0.000873883,-0.00202952,0.00554392,-0.0544415,-0.0202133,0.0144118,0.0215477,-0.00153132,0.0455536,
0.00423853,-0.00959561,0.00221385,8.92488e-05,-0.00356731,0.00675427,-0.0523771,-0.015689,0.0115462,0.0221679,0.00197197,0.0340012,
0.00163779,-0.0121768,0.00287124,0.00169629,-0.00317345,0.000239064,-0.0574059,-0.0134215,0.0135119,0.0173142,-0.00965705,0.0131139,
0.00547447,-0.0125044,-0.00258825,0.00459118,-0.00245772,0.00112974,-0.0595479,-0.0108351,0.0151578,0.0143917,0.00350248,0.00768114,
-0.00743133,-0.0112225,0.000966661,0.00072538,-0.00721518,0.00459736,-0.0697491,-0.0146907,0.0122987,0.00921488,-0.00394318,-0.0103063,
0.00412891,-0.00736519,-0.00384886,-0.00410611,-0.00778764,0.00420324,-0.0780296,-0.0108224,0.0123393,0.00596919,-0.00398502,-0.010586,
0.00280986,-0.00640533,-0.00415712,-0.00185469,-0.00803848,0.00445475,-0.0760187,-0.0150055,0.00980662,0.000791303,-0.00402761,-0.0041041,
0.00406467,-0.00769903,4.19027e-05,0.00104081,-0.00281669,0.00663981,-0.0711209,-0.0185472,0.00888588,0.00237368,0.002046,0.00237833,
-0.00240887,0.000665635,0.000699691,0.00264879,-0.00950721,0.0126902,-0.0720287,-0.0301399,0.0115087,0.00846273,-0.000895369,0.000490702,
0.0020618,-0.00449108,0.00200152,0.004579,-0.00653997,0.00811881,-0.0690834,-0.0330425,0.012846,0.0061808,0.0013138,-0.00300638,
0.000735633,-0.00417453,0.00813265,0.00586563,-0.00357329,0.0141738,-0.0687237,-0.0343373,0.00903429,0.0125908,-0.0013066,-0.00585948,
-0.000914429,-0.00675512,0.00653737,0.0113379,-0.00608021,0.010895,-0.0664419,-0.0291951,0.00329307,0.0103079,-0.00650292,-0.00871263,
-0.0102931,-0.00225257,0.00816173,0.0145569,-0.00150505,0.0195307,-0.0615937,-0.0304932,-0.00888494,0.0064147,0.00375369,-0.00738075,
-0.00293292,-0.00869553,0.00592301,0.00393273,-0.00916434,0.0169011,-0.0535347,-0.012476,-0.0297534,-0.00263008,0.0017763,-0.0166733,
-0.000403992,-0.00386993,0.00432841,0.00908414,-0.00780994,0.0239326,-0.044196,-0.00637152,-0.0367764,-0.00394881,0.00398402,-0.0327271,
